class,confidence_prediction,confidence_threshold,true_label,correct
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_hdtv_ip_camera,0.4,0.6381372226871109,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.45,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.54,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.51,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.59,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.49,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.38,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.47,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.48,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.45,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.45,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.48,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.49,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.47,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.48,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.51,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.35,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.46,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.4,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.59,0.9093992156987932,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.48,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_smart_speaker,0.47,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.57,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.39,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.47,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.37,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.6694684410538421,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.85,0.8514329907564308,jvc_kenwood_cu-hb1,True
amazon_echo_gen2,0.38,0.9609296300214812,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.41,0.9609296300214812,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.76,0.8514329907564308,jvc_kenwood_cu-hb1,True
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.85,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.85,0.8514329907564308,jvc_kenwood_cu-hb1,True
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.43,0.9609296300214812,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.23,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.6240999318339964,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.75,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.7186523208162633,0.8514329907564308,jvc_kenwood_cu-hb1,True
amazon_echo_gen2,0.5804877112123598,0.9609296300214812,jvc_kenwood_cu-hb1,False
philips_hue_bridge,0.6308919340594619,0.7397032660962076,jvc_kenwood_cu-hb1,False
au_wireless_adapter,0.7206730478048545,0.9365327921063307,jvc_kenwood_cu-hb1,False
i-o_data_qwatch,0.34,0.7387500018768463,jvc_kenwood_cu-hb1,False
philips_hue_bridge,0.6350060267207883,0.7397032660962076,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.47,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.37,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.75,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.39,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.38,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.52,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.57,0.9093992156987932,jvc_kenwood_cu-hb1,False
au_wireless_adapter,0.49,0.9365327921063307,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.32,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.39,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_smart_speaker,0.49,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_smart_speaker,0.48,0.9093992156987932,jvc_kenwood_cu-hb1,False
sony_bravia,0.48,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.46,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.43,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.43,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.81,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.78,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.47,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.47,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.53,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.39,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.42,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.42,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.81,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_bravia,0.43,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.43,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.43,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.43,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
au_network_camera,0.71,0.7929061444505349,jvc_kenwood_cu-hb1,False
au_network_camera,0.71,0.7929061444505349,jvc_kenwood_cu-hb1,False
sony_bravia,0.3,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.51,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.66,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.66,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.69,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.69,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.66,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.66,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.68,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.69,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.68,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.67,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.66,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.66,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.6989905408138045,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.8000107304675523,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.7468573501849654,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.6205806535774733,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.4,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.42,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.42,0.9563090531980772,jvc_kenwood_cu-hb1,False
au_network_camera,0.45,0.7929061444505349,jvc_kenwood_cu-hb1,False
au_network_camera,0.47,0.7929061444505349,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
au_network_camera,0.71,0.7929061444505349,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.46,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.44,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.49,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.49,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.51,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.49,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.52,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.89,0.9563090531980772,jvc_kenwood_cu-hb1,False
sony_bravia,0.95,0.9563090531980772,jvc_kenwood_cu-hb1,False
line_clova_wave,0.69,0.8274090084992473,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.72,0.8514329907564308,jvc_kenwood_cu-hb1,True
amazon_echo_gen2,0.38,0.9609296300214812,jvc_kenwood_cu-hb1,False
amazon_echo_gen2,0.41,0.9609296300214812,jvc_kenwood_cu-hb1,False
jvc_kenwood_cu-hb1,0.77,0.8514329907564308,jvc_kenwood_cu-hb1,True
jvc_kenwood_cu-hb1,0.7097423715030131,0.8514329907564308,jvc_kenwood_cu-hb1,True
sony_bravia,0.5,0.9563090531980772,jvc_kenwood_cu-hb1,False
