class,confidence_prediction,confidence_threshold,true_label,correct
link_japan_eremote,0.39,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.3,0.7039889751178636,irobot_roomba,True
nature_remo,0.34,0.6484045534354725,irobot_roomba,False
qrio_hub,0.5,0.9070117025885958,irobot_roomba,False
nature_remo,0.26,0.6484045534354725,irobot_roomba,False
nature_remo,0.61,0.6484045534354725,irobot_roomba,False
nature_remo,0.6,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.46,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.44,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.64,0.7089134225457209,irobot_roomba,False
nature_remo,0.41,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.51,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.65,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.68,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.38,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.5,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.61,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.64,0.7354424401961304,irobot_roomba,False
qrio_hub,0.4,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.56,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.56,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.39,0.7039889751178636,irobot_roomba,True
nature_remo,0.43,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.55,0.7089134225457209,irobot_roomba,False
nature_remo,0.37,0.6484045534354725,irobot_roomba,False
nature_remo,0.4,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.41,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.63,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.61,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.44978967194651104,0.7039889751178636,irobot_roomba,True
nature_remo,0.37,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.49,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.67,0.7354424401961304,irobot_roomba,False
qrio_hub,0.55,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.47,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.42,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.69,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.44,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.35,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.63,0.7089134225457209,irobot_roomba,False
nature_remo,0.4,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.45,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.37,0.7089134225457209,irobot_roomba,False
nature_remo,0.42,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.6,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.61,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.49,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.36,0.7089134225457209,irobot_roomba,False
qrio_hub,0.57,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.42,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.48,0.7089134225457209,irobot_roomba,False
qrio_hub,0.62,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.23,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.42,0.7089134225457209,irobot_roomba,False
qrio_hub,0.53,0.9070117025885958,irobot_roomba,False
qrio_hub,0.42,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.36,0.7354424401961304,irobot_roomba,False
qrio_hub,0.21,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.41,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.32,0.7089134225457209,irobot_roomba,False
nature_remo,0.38,0.6484045534354725,irobot_roomba,False
nature_remo,0.49,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.55,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.47,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.7,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.7,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.53,0.7089134225457209,irobot_roomba,False
nature_remo,0.52,0.6484045534354725,irobot_roomba,False
nature_remo,0.51,0.6484045534354725,irobot_roomba,False
nature_remo,0.61,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.59,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.39,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.34,0.7039889751178636,irobot_roomba,True
nature_remo,0.61,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.32,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.57,0.7039889751178636,irobot_roomba,True
nature_remo,0.5,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.51,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.23,0.7089134225457209,irobot_roomba,False
qrio_hub,0.85,0.9070117025885958,irobot_roomba,False
qrio_hub,0.55,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.48,0.7039889751178636,irobot_roomba,True
nature_remo,0.58,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.37,0.7039889751178636,irobot_roomba,True
qrio_hub,0.74,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.53,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.59,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.43,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.39,0.7039889751178636,irobot_roomba,True
nature_remo,0.36,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.38,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.52,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.41,0.7089134225457209,irobot_roomba,False
nature_remo,0.44,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.37,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.53,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.35,0.7039889751178636,irobot_roomba,True
google_home_gen1,0.3734620917372361,0.9082779722395076,irobot_roomba,False
irobot_roomba,0.44,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.49,0.7039889751178636,irobot_roomba,True
nature_remo,0.58,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.33,0.7089134225457209,irobot_roomba,False
nature_remo,0.5,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.73,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.48,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.58,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.69,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.38,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.69,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.4,0.7039889751178636,irobot_roomba,True
nature_remo,0.58,0.6484045534354725,irobot_roomba,False
nature_remo,0.64,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.73,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.61,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.5,0.7354424401961304,irobot_roomba,False
nature_remo,0.4,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.6,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.38,0.7039889751178636,irobot_roomba,True
nature_remo,0.61,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.49,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.35989910819781995,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.61,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.45,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.37,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.46,0.7039889751178636,irobot_roomba,True
xiaomi_mijia_led,0.37,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.46,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.42,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.65,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.34,0.7089134225457209,irobot_roomba,False
nature_remo,0.41,0.6484045534354725,irobot_roomba,False
nature_remo,0.42,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.58,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.55,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.7,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.3898656285682625,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.45,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.5,0.7089134225457209,irobot_roomba,False
nature_remo,0.3,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.51,0.7089134225457209,irobot_roomba,False
sony_bravia,0.786055124787325,0.9563090531980772,irobot_roomba,False
irobot_roomba,0.53,0.7039889751178636,irobot_roomba,True
nature_remo,0.47,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.6,0.7089134225457209,irobot_roomba,False
irobot_roomba,0.31,0.7039889751178636,irobot_roomba,True
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
nature_remo,0.29,0.6484045534354725,irobot_roomba,False
qrio_hub,0.37,0.9070117025885958,irobot_roomba,False
qrio_hub,0.32,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.49,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.36,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.4,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.45,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.53,0.7354424401961304,irobot_roomba,False
qrio_hub,0.38,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.4,0.7089134225457209,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.54,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.47,0.7354424401961304,irobot_roomba,False
qrio_hub,0.8,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.66,0.7354424401961304,irobot_roomba,False
qrio_hub,0.42,0.9070117025885958,irobot_roomba,False
qrio_hub,0.45,0.9070117025885958,irobot_roomba,False
qrio_hub,0.33,0.9070117025885958,irobot_roomba,False
qrio_hub,0.4,0.9070117025885958,irobot_roomba,False
qrio_hub,0.44,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.44,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.59,0.7354424401961304,irobot_roomba,False
qrio_hub,0.38,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.44,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.4,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.38,0.7089134225457209,irobot_roomba,False
qrio_hub,0.5,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.44,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.41,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.52,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.37,0.7089134225457209,irobot_roomba,False
qrio_hub,0.3,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.38,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.37,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.37,0.7089134225457209,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.37,0.9070117025885958,irobot_roomba,False
xiaomi_mijia_led,0.41,0.7089134225457209,irobot_roomba,False
xiaomi_mijia_led,0.38,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.68,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.38,0.7354424401961304,irobot_roomba,False
qrio_hub,0.52,0.9070117025885958,irobot_roomba,False
link_japan_eremote,0.42,0.7354424401961304,irobot_roomba,False
nature_remo,0.29,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.44,0.7354424401961304,irobot_roomba,False
qrio_hub,0.47,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.46,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.21,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.3,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.5,0.7354424401961304,irobot_roomba,False
nature_remo,0.37,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.42,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.37,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.52,0.7039889751178636,irobot_roomba,True
nature_remo,0.63,0.6484045534354725,irobot_roomba,False
link_japan_eremote,0.28,0.7354424401961304,irobot_roomba,False
nature_remo,0.42,0.6484045534354725,irobot_roomba,False
nature_remo,0.26,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.47,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.66,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.53,0.7354424401961304,irobot_roomba,False
xiaomi_mijia_led,0.35,0.7089134225457209,irobot_roomba,False
link_japan_eremote,0.21,0.7354424401961304,irobot_roomba,False
irobot_roomba,0.33,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.41,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.43,0.7354424401961304,irobot_roomba,False
nature_remo,0.59,0.6484045534354725,irobot_roomba,False
xiaomi_mijia_led,0.6,0.7089134225457209,irobot_roomba,False
nature_remo,0.25,0.6484045534354725,irobot_roomba,False
irobot_roomba,0.58,0.7039889751178636,irobot_roomba,True
link_japan_eremote,0.58,0.7354424401961304,irobot_roomba,False
link_japan_eremote,0.58,0.7354424401961304,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.35,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.32,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.55,0.9070117025885958,irobot_roomba,False
qrio_hub,0.57,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.32,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.32,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.6,0.7039889751178636,irobot_roomba,True
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.59,0.7039889751178636,irobot_roomba,True
irobot_roomba,0.5,0.7039889751178636,irobot_roomba,True
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.63,0.7039889751178636,irobot_roomba,True
qrio_hub,0.35,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.5,0.7039889751178636,irobot_roomba,True
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.61,0.7039889751178636,irobot_roomba,True
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.35,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.46,0.7039889751178636,irobot_roomba,True
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.35,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.52,0.7039889751178636,irobot_roomba,True
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.56,0.7039889751178636,irobot_roomba,True
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.35,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.63,0.7039889751178636,irobot_roomba,True
qrio_hub,0.36,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.5,0.7039889751178636,irobot_roomba,True
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.3,0.9070117025885958,irobot_roomba,False
irobot_roomba,0.54,0.7039889751178636,irobot_roomba,True
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
qrio_hub,0.31,0.9070117025885958,irobot_roomba,False
sony_smart_speaker,0.12,0.9093992156987932,irobot_roomba,False
